app_name,app_id,user_name,score,content,thumbs_up_count,review_date
Jenius,com.btpn.dc,Alpalin Channel,1,"aplikasi gaje,,payah,,ribet.saran,,jangan mau pake apk ini",0,2025-03-14 00:03:31
Jenius,com.btpn.dc,AHIF SIPAHUTAR,1,g jelas bunga nya tinggi,0,2025-03-13 20:11:55
Jenius,com.btpn.dc,Okta Widya,5,"Punya jenius sudah lama sekali,tapi baru aktif pakai 2 tahun terakhir, ternyata sangat berguna utk keperluan sehari-hari. Kartu debit bisa langsung di pakai di luar negeri, paylater dan flexi cash sangat membantu sekali dengan bunga cukup rendah.",2,2025-03-13 19:34:41
Jenius,com.btpn.dc,Teuku arman,1,Hati2 pakai jenius .....,0,2025-03-13 16:49:56
Jenius,com.btpn.dc,bang syam17,1,"Tolong hapus data"" Saya Pinjaman di tolak. Alasan gak jelas",0,2025-03-13 15:12:17
Jenius,com.btpn.dc,Rizal Ridwan,1,"Ribet masuk nya,",0,2025-03-13 12:54:07
Jenius,com.btpn.dc,Mac Maxxx,1,"kecewa,selama ini selalu menjadikan bank jenius sebagai bank utama,malah saya daftarkan sebagai payrol,tapi bukannya menjaga kenyamanan nasabah,malah pihak jenius mengcancel program utk nasabahnya yang sebelumnya bisa di gunakan (walaupun belum tentu di gunakan),sebagai bentuk protes,saya sudah memindahkan semua saldo ke bank lain dengan program yang lebih menguntungkan,dan akan memikirkan untuk menutup rekening di bank ini kalau memang membuat tidak nyaman.sangat kecewa.",37,2025-03-13 11:27:38
Jenius,com.btpn.dc,Siti Muhimatuzzahroh,5,Sangat membantu,0,2025-03-13 08:34:05
Jenius,com.btpn.dc,pak wit santec,5,Bagus,0,2025-03-12 23:30:03
Jenius,com.btpn.dc,Oppo Reno6rf,1,"Sangat tidak direkomendasikan, sistem nya sangat buruk",0,2025-03-12 18:44:00
Jenius,com.btpn.dc,DEN TTA,1,"bagaimana cara menutup akun online.. app jenius... kapok diperangkat lama tidak bs dihapus.... ribet cs juga lama sibuk. Tutup tlpn tanpa permisi cuma karna sibuk, pulsa sudah kepotong...uninstall hilang dari keribetan",1,2025-03-12 18:08:40
Jenius,com.btpn.dc,Saepul Bahri,1,"Kak knpa ya aku mau login, dah masukin kode ootp tapi pas bikin password keluar Mulu, bertuliskan waktu sesi habis udah cepetpun masih aja kek gitu, *ini edit yang sekarang, karna masalah yang dlu akhirnya aku uninstall no nya dah gak kepake, sekarang mau login susah dapet otp karena no gak dipakai lagi, gak ada opsi lain",7,2025-03-12 17:34:37
Jenius,com.btpn.dc,kfa region,1,"Coba pengajuan kartu kredit, status di tolak aplikasi jenius nya langsung tidak bisa login lagi, pakai sidik jari tidak di kenali, pakai pun kata nya salah, mau reset ulang pin tercantum sesi sudah habis, ini data data kita kayak gimana",7,2025-03-12 16:43:37
Jenius,com.btpn.dc,Lambue Nababan,2,"aneh pembuatan pasword selalu terjadi kesalahan,padahal apa yg salah",0,2025-03-12 16:01:17
Jenius,com.btpn.dc,Mrs Boss,1,👎👎,0,2025-03-12 15:08:46
Jenius,com.btpn.dc,Putri Lovianda,1,"Gimana sih di update malah lemot, keluar2 sendiri dr aplikasi.. parah..",0,2025-03-12 14:55:04
Jenius,com.btpn.dc,My name is bills Billscom26,1,Mirip pinjol..,0,2025-03-12 09:47:01
Jenius,com.btpn.dc,Iskandar Akbar Tarigan,1,"Awal nya aman2 aja sih slama pake apk ini,udh hampir 1 thn pake flexi chas baru kali ini bermaslah d pembayaran nya,padahal cumak telat jam doang,aku bayar d jam 22.45 krna bru pulang kerja bukan beda hari juga aku bayar nya lngsung kenak denda 150rb smentara dana tertahan nya blum di tarik untuk pembayaran tagihan nya,mau byar di awal malah kenak admin 100rb.gilak apa ya ini bobrok banget sumpah kesel,tolong dong d perbaiki lgi sistem apk nya gak jelas banget mau bayar aja d persulit",1,2025-03-12 06:12:26
Jenius,com.btpn.dc,Un known,1,"No recomended soal pengisian data,udah susah"" pengisian data.malah ditolak,tolong hapus data"" sy.per 12 maret 2025 sy uninstal apk",0,2025-03-12 02:46:36
Jenius,com.btpn.dc,Nanang Singgih,5,Good Apps,0,2025-03-11 22:51:20
Jenius,com.btpn.dc,aulia aulia nur Afifah,5,Limit creditbility meningkat tapi limit credit flexicash nya tidak bisa di tingkatkan jadi buat apa creditbility meningkat kalo tidak bisa di alokasikan ke limit creditnya,0,2025-03-11 18:42:32
Jenius,com.btpn.dc,Cantika Airillah,1,"Sya kasi rate 1 krna mba mba SPG di Aeon sentul city budah 2x maksa banget buat download, orang lagi cape pulang kerja, gerah, laper di cegat spg jenius buat download ini. Padahal wktu itu udh pernah, mbanya tetep ngeyel. Tolong dong perusahaan genius kasi tau spgnya biar ga norak ngejar targetnya pemaksaan banget. Kalo orang ga mau ya ga usah cegat cegat, kampungan banget si ewww🤢👎🏼👎🏼👎🏼👎🏼👎🏼",0,2025-03-11 15:50:29
Jenius,com.btpn.dc,Diyah Depus,1,"Sangat tidak membantu, feesible biaya bulan mengalahkan bank himbara,bank digital niat hati mau ngajukan kartu kredit, faktanya tidak bisa mengajukan....sangat kalah sama bank konvensional, digital lain...dataku uda aku upload semua, semoga benar2 di lindungi ojk...bye jenius jebolan btpn...semoga bisa perbaikan jangan ribet2 kayak perempuan....wkwkwk",0,2025-03-11 14:37:46
Jenius,com.btpn.dc,Ina ichiran,2,Kenapa aplikasinya ga bisa log in,0,2025-03-11 11:00:28
Jenius,com.btpn.dc,Irwan Sunanto,5,"Mantap,mudah di gunakan,pokonya jenius solusi terbaik..",1,2025-03-11 06:29:33
Jenius,com.btpn.dc,Muhamad Huluki Alfares,2,"G jelas, bkin pasword ketika klik lanjut mlah terjadi kesalahan",0,2025-03-11 05:34:13
Jenius,com.btpn.dc,Cso Pulsamania,5,"Saran saya lebih baik uninstall aplikasi ini. Dari pada menyulitkan hidupmu, Ganti perangkat urusannya panjang, 6 bank yang saya gunakan gak seribet itu gak telpon kesana kemari, udah telpon call center, masih diarahkan video call mana koneksinya buruk, harus berulang kali. (Problem langsung direspon dan sudah teratasi, terima kasih)",58,2025-03-11 03:23:09
Jenius,com.btpn.dc,Visibiru Kreasi,5,"Oke terima kasih, saya cuma pakai buat bayar-bayar online,karena nabung sekarang kalau di bawah sejuta udah gak dapet bunga. Huhh",0,2025-03-10 21:32:38
Jenius,com.btpn.dc,Sonny Leston,1,"sales minus, mintaaa tolong ngejar target tpi di tanyain cueknya minta ampun, maksa maksa, sales jenius medan",0,2025-03-10 20:26:58
Jenius,com.btpn.dc,Abdul Chamid,1,kenapa tidak bisa masuk akun saya,0,2025-03-10 15:22:36
Jenius,com.btpn.dc,Donal Bebek,2,Cara mau ganti nomor gimana ya nomornya sudah gak aktif,0,2025-03-10 14:21:15
Jenius,com.btpn.dc,Febri Tri Harmoko,1,Aplikasi bank terlemot yang pernah aku coba.,87,2025-03-10 14:08:46
Jenius,com.btpn.dc,Richo Jhosiahaan,1,"Saldo saya selalu di potong padahal info nya saldo tidak potong jikalau saldo tidak kurang dari 10.000 Nyata nya setiap bulan selalu potong 10.000, alasan CS nya di chat dari aplikasi karna saldo saya kurang dari 10rb. Padahal saya teansaki hanya sebagian saya ambil saldo ... Awal deposit salso tidak kurang dari 10juta dimasukin tp selama aktif, sampai 6 bulan skrg selalu di potong.. Parah ini aplikasi",0,2025-03-10 10:42:53
Jenius,com.btpn.dc,Afif Fatur,1,Mulai tgl 10 Maret 2025 saya hapus apk ini soalnya tidak jelas dan data saya mohon di hapus jika ada kendala saya tidak tanggung jawab,0,2025-03-10 10:05:43
Jenius,com.btpn.dc,Ilham Syah,1,Selfi photo selalu gagal Tolong data saya jangan di salahgunakan,0,2025-03-10 08:41:45
Jenius,com.btpn.dc,eRrizta,1,apk yg gaje,0,2025-03-10 08:07:28
Jenius,com.btpn.dc,Abdullah Mubarok,1,"Keamanan akun memang prioritas tapi terlalu ribet, gak tau ada masalah apa tiba tiba gak bisa login akunnya, disuruh datang kecabang untuk pengkinian data oke kita datangin, diminta menunggu 2x24jam oke. Setelah itu tetap gak bisa login, telepon cs disuruh lagi datang kecabang. menunggu 2x24jam sudah bisa login. Eeh selang 3bulan mengulang lagi seperti kejadian sebelumnya. Dari puluhan akun bank saya pakai JENIUS APLIKASI PERBANKAN PALING BIKIN SUSAH NASABAH.",39,2025-03-10 05:45:42
Jenius,com.btpn.dc,Muhamad Ridwan,1,Sampai kapan menunggu di acc pembukaan rekening nya.sudah video call.sudah verifikasi.data sudah lengkap.sampai kapan nunggu nya ini.jgn di salah gunakan data2 gua. Atas nama muhamad zakaria. Ngga jelas bgt. Gua tunggu info selanjut nya.apk ga jelas.apk sampah.hari ini gua apus apk nya.,1,2025-03-10 00:07:59
Jenius,com.btpn.dc,DENI SOPIYAN,1,"Aplikasi ampas tidak dapat memecahkan masalah, CS nya lahem lambat suruh nunggu sampai habis pls 40rb masalah tidak terselesaikan karna keterbatasan pulsa, nomor tlp jenius 1500xx garong pulsa.",0,2025-03-09 23:01:31
Jenius,com.btpn.dc,Benny Adi Prayoga,5,"Tolong untuk pihak Jenius, saya mau reset password kenapa tidak bisa ya, selalu terjadi kesalahan, mohon bantuannya Jenius.",0,2025-03-09 20:26:04
Jenius,com.btpn.dc,King King,5,Sangat membantu,0,2025-03-09 19:31:29
Jenius,com.btpn.dc,ranum idn,1,Sudah seminggu lebih ga bisa dibuka sama sekali. Tau gitu uangnya gausah dimasukkan kesini,0,2025-03-09 18:11:21
Jenius,com.btpn.dc,Moh Andriansya,1,sulit,0,2025-03-09 16:13:40
Jenius,com.btpn.dc,Archindo Media Karya,5,Ok,0,2025-03-09 12:02:35
Jenius,com.btpn.dc,Andik Winanto,1,Gk jelas.. Udh bayar tepat waktu... Kena denda mulu,0,2025-03-09 09:40:27
Jenius,com.btpn.dc,Anselmus Richardo,1,"Jenius nih kocak masalah Face recognition, masuk ke device baru. Dan setiap Face recog, disuruh hadap kiri tapi malah bug gagal terus. Aplikasi ga jelas, kalau emang ga siap jadi bank gausah sok sok Face recog. Contoh BCA, mudah sekali. masa ini dari face recog aja udah bikin ribet user. Aneh banget.",15,2025-03-09 08:32:56
Jenius,com.btpn.dc,Maz Ariz,1,Saya perbarui lagi ulasan saya.. saya sudah ke kantor bank laporan.. nyatanya sampai sekarang tetep ngak bisa login. Alasan transaksi mencurigakan.,1,2025-03-09 04:09:28
Jenius,com.btpn.dc,Ragil lanang,2,"Setelah update mau isi shopee pay malah gagal mulu,hadehh",0,2025-03-08 23:38:44
Jenius,com.btpn.dc,Rani Rani,5,Sangat baik aplikasi jenius ini,0,2025-03-08 19:26:28
Jenius,com.btpn.dc,Redmi Handphone,1,Pengalaman pribadi pakai jenius 1 proses registrasi sangat lama Tidak seperti BCA bank lokal lainnya hanya butuh 5-30 menit Jenius ini saya daftar dari jam 4 sampai magrib belum juga verified,0,2025-03-08 18:42:31
Jenius,com.btpn.dc,Amad Ciput,1,Saya udah hampir 2thn fleksi cas tidak bisa paylater GK bisa pengajuan nya GK di setujui pelayanan GK baik,0,2025-03-08 16:49:40
Jenius,com.btpn.dc,Muhammad Firdaus,1,aktifin akun nya gagal trus di pasword nya udah di ulang berkali kali gk bisa bisa .. padahal mau aktifin buat terima gaji bukan mau utang,0,2025-03-08 16:12:45
Jenius,com.btpn.dc,Muhammad Lutfi,1,"Mohon maaf kasih bintang 1 dulu, kepada pihak apk ini tolong kode verifikasinya di kirim dong, pdhl kan aku google aku aktif sampai saat ini hari sabtu 08/maret/2025, tolong dong bantuannya makasih",0,2025-03-08 07:46:15
Jenius,com.btpn.dc,Asbak Hitam,1,"JANGAN COBA2 PAKE APK BANK INI, HIDUP ANDA DIJAMIN SUSAH, NAMBAH2 PIKIRAN, RUWET DEH POKOKNYAA",0,2025-03-08 06:46:29
Jenius,com.btpn.dc,Zulkifli Pegadaian,5,luar biasa sangat memabntu transaksi,0,2025-03-07 22:09:08
Jenius,com.btpn.dc,M Rohmatullah Al-faru,3,"Jenis bank gak bermutu, admin apaan kok sampek 120rb udah itu uang buat makan bulanan. intinya kurang wort it buat naruh duit",0,2025-03-07 16:07:24
Jenius,com.btpn.dc,sbt jonior,5,"Susah login aplikasi, harus uninstal, dulu baru bis",0,2025-03-07 04:18:09
Jenius,com.btpn.dc,Donatus Doni,5,Aduh hp tidak support face id :(,0,2025-03-06 23:26:28
Jenius,com.btpn.dc,Andre Kurniawan,3,Saya tidak bisa login,0,2025-03-06 19:49:18
Jenius,com.btpn.dc,Julian Nur Al Fatah,1,"agak memaksa ya kak salesnya, not very recommended",1,2025-03-06 16:28:21
Jenius,com.btpn.dc,Tauhid Ahmed,5,Terima kasih,0,2025-03-06 13:05:31
Jenius,com.btpn.dc,Esha Jr,3,"Tolong gimana ini caranya saya login nomer HP yg dulu hilang,, sudah saya email tidak ada respon dan sudah saya tlpn jenius help tidak membantu",0,2025-03-06 11:46:53
Jenius,com.btpn.dc,Lauw Ari,1,"Kesal skali ,Saya kena denda 100 ribu gara² bayar lebih awal,giliran belum jatuh tempo di telp mulu,aneh bgt sumpah,apk ga mutu telat bayar sehari denda 45 apk ga bagus",1,2025-03-06 09:57:51
Jenius,com.btpn.dc,rayy ayuu,5,good,0,2025-03-06 00:16:41
Jenius,com.btpn.dc,Dwi Purwanto,1,Klo gk buat pakai payroll gua amit amit dh pakai jenius potongan tiap bulan nya 10k,1,2025-03-05 19:30:58
Jenius,com.btpn.dc,Wan Ahmad Sofyan,5,Oke,0,2025-03-05 17:53:26
Jenius,com.btpn.dc,Emqi Khai,1,maksa bikin akun,0,2025-03-05 17:15:40
Jenius,com.btpn.dc,Antoni Kienn,1,Stelah melakukan vc malah aplikasinya gak bisa dibuka.. tlong data saya jangan sampai salah digunakan.. trima kasih,0,2025-03-05 10:03:57
Jenius,com.btpn.dc,Bustan Edwar,5,Cara pengajuan pinjaman gimana ya Kak,0,2025-03-05 04:40:42
Jenius,com.btpn.dc,Deva Yantioktawijaya,1,G suka bgt smaa pelayanan sals nya yang d mall tanjung barat orng mau buka puasa malah d suruh download mana lama bgt maksa udh gtu g sopan masa orng mau buka puasa d suruh download udh d bilang klo saya laper jawaban mrk sama kita juga laper k lah kan dia mah kerja kita mah mau berkunjung,0,2025-03-05 04:08:14
Jenius,com.btpn.dc,Ichan Heriyanto,5,Ok lah sangat membantu. Cuma limit kurang besar aja blnja terbatas deh,1,2025-03-04 21:36:04
Jenius,com.btpn.dc,Ramdani One,3,Yg kasih bintang 5 cuma karyawanya doank,0,2025-03-04 13:58:43
Jenius,com.btpn.dc,Nita Itot,1,Ribet nya minta ampun..perhari ini tgl 4 blm 3 2025 ..tolong jaga data saya baik2 MW masuk aja susah banget..padahal pin sudah benar .kalo ada apa2 sy TDK tanggung jawab..ini sebagai bukti jejak digital saya..saya akan ambil ke ranah hukum kalo ada apa2 dgn data saya.,0,2025-03-04 11:55:19
Jenius,com.btpn.dc,Mickey,1,Makin lama makin ribet,0,2025-03-04 10:26:40
Jenius,com.btpn.dc,Rezha Eka Syaputra Dualolo,1,Gak masuk akal masa potong saldo katanya feesible aduh hancur ini lama lama ini bank,1,2025-03-04 07:42:36
Jenius,com.btpn.dc,bayu alfharizi,1,"gak recomend, tiba2 saya tidak bisa login, ""your session has expired"" padahal sebelomnya bisa, dan gak ganti2 perangkat juga, saat d konfirmasi via email, d suruh datengin kantornya, intinya ribeeett",0,2025-03-04 04:12:18
Jenius,com.btpn.dc,kelvin alviando,1,"Padahal ini bank sangat tidak convinience, cuma menang bank dalam negeri yang jadinya gua harus gajian lewat sini, jangkauan pembayaran ga luas, asli mending biru yang satunya lagi",0,2025-03-03 21:10:17
Jenius,com.btpn.dc,Juliana Mahirah,5,Ok ....bagus banget transaksi semua lancar the best jenius,1,2025-03-03 19:57:06
Jenius,com.btpn.dc,HJ VBRAN,1,"Email dan password sudah benar kok katanya salah,, Go Block",0,2025-03-03 16:52:27
Jenius,com.btpn.dc,Madaslim Simin,5,Mantap jenius....,0,2025-03-03 14:09:13
Jenius,com.btpn.dc,Feronika Silitonga,5,Recomended,0,2025-03-03 01:08:05
Jenius,com.btpn.dc,Rizal Kennady,5,Smart bank,0,2025-03-03 01:03:17
Jenius,com.btpn.dc,Arya Atmaja,5,Sangat bagus,0,2025-03-03 00:56:28
Jenius,com.btpn.dc,Ardi Aprillia,5,Bagus,0,2025-03-02 20:52:31
Jenius,com.btpn.dc,Titin Maryati,1,"Tidak recomend ,, wlwpn BI checking bagus tp susah untuk pengajuan flexi cash Thanks",1,2025-03-02 18:55:26
Jenius,com.btpn.dc,Tantra Haditia,1,"aplikasi lemot parah , terus untuk scan qris aja lamanya minta ampun , tolong lah kalo bikin apps yang user friendly , masa bank besar kaya gini bisa lolosin Qa kaya gini",0,2025-03-02 18:14:45
Jenius,com.btpn.dc,Alfa Rizki,5,Cepat mudah sungguh sangT berguna buat saya pribadi,0,2025-03-02 16:57:26
Jenius,com.btpn.dc,Ade Alfian,1,"saya salah nomor tapi gk bisa diganti, sedangkan gk bisa apa2",0,2025-03-02 16:30:50
Jenius,com.btpn.dc,Sofi Triana wati,1,"Sinyal kenceng penyimpanan masih kosong, napa buka aplikasi ny lola bangett, d update juga udah tetep aja masih lamaa, apa nih gabisa login² mau tf juga.",2,2025-03-02 12:14:45
Jenius,com.btpn.dc,Aam Waliyah,1,Fitur daftar nya ribet,0,2025-03-02 11:59:30
Jenius,com.btpn.dc,Muhammad Fajar,1,Apa maksudnya?saya melakukan registrasi sudah memasukkan semua data tapi di akhir akun saya tidak bisa di buat😮‍💨,0,2025-03-02 09:16:53
Jenius,com.btpn.dc,Hamdan,1,Kak saya kena keluar apk mau masuk harus kecall center tapi g djwb,0,2025-03-01 17:19:05
Jenius,com.btpn.dc,Sheva Ryamizard,1,app aneh gk bisa login,0,2025-03-01 16:03:04
Jenius,com.btpn.dc,Bayu bloke,1,"Pelayanan buruk, admin mahal. Kode verif lama",0,2025-03-01 14:22:52
Jenius,com.btpn.dc,Yuliana,1,Aplikasinya bener² gaa jelas masa udh seminggu pas mau login tulisannya sesi telah berakhir terus udah ke cs nya masih begitu smpe sekarang ktanya ke blokir lah apa lah mengecewakan,0,2025-03-01 12:02:52
Jenius,com.btpn.dc,Fer Sen,1,"Tidak bisa login, tiba tiba PIN untuk login salah padahal tidak pernah ganti, makin hari makin aneh aja, saldo gua jadi ke tahan di dalam tolong di bantu dong CS jenius",0,2025-03-01 12:00:01
Jenius,com.btpn.dc,sonny uchiha,1,"Gak recomended, saya daftar jenius dari maret, tapi setelah daftar tidak pernah ada aktifitas di jenius, di akhir febuari saya isi saldo dan di awal maret tiba2 saldo saya terpotong 110,000 untuk feesible, mengecewakan",6,2025-03-01 09:47:25
Jenius,com.btpn.dc,rian kuyung,1,"Aplikasi terburuk di bumi,,fikir 1000 kali pakai apk Ini untuk nabung...kalau update di jamin 10000000% tidak bakal bisa masuk lagi..",0,2025-02-28 23:26:21
Jenius,com.btpn.dc,prasa ilmu komunikasi,1,Sangat buruj apk,0,2025-02-28 18:53:27
Jenius,com.btpn.dc,Moch. Jusril Farizi _017,1,"Wah pinjaman btpn, gak manusiawi sama sekali. Bagian yang nerima nasabah, jadi debtcollector juga. Padahal di bank lain, Beda orang kan. Datang terus dirumah. Padahal cuma baru 10 hari. Telat 4 hari aja, udah disuruh cari lembaga lain. Utk pinjamannya. Dan harus ngelunasin sisa pinjamannya. Padahal masa pinjaman masih ada 1 tahun setengah, tpi disuruh lunasin dan juga disuruh cari lembaga lain. Lah enak aja, gak sesuai perjanjian kita jalanin baru 1 tahun setengah. Tpi harus byr bunga 3 Tahun.",0,2025-02-28 17:11:19
Jenius,com.btpn.dc,Danny Ramdani,1,Selamat Sore Saya danni sdh daptar dan disaat mau masuk tetap gak bisa rubah faword harus ada kartu ccv sedangkan saya tdk punya karena daptar nya juga online. Untuk itu karena proses yg sangat sulit tolong hapus data saya jangan sampai di salah gunakan karena saya tdk jadi nasabah di jeniu Dan apk jenius ini sdh saya uninstall hari ini. Terimakasih,0,2025-02-28 16:00:29
Jenius,com.btpn.dc,Syifa Fauziah,1,Susah daftar nya terjadi kesalahn terus. Payahhh.,0,2025-02-28 06:43:18
Jenius,com.btpn.dc,Siti Mendrofa,1,Aplikasi nya sangat lelet.. lelet selelet leletnya. Nyesal banget pernah daftar di bank ini,0,2025-02-27 23:09:06
Netflix,com.netflix.mediaclient,Desy Maria,5,very good,0,2025-04-11 16:07:24
Netflix,com.netflix.mediaclient,Rama idawan,1,jangan di download ribet banget loginnya,0,2025-04-11 15:55:53
Netflix,com.netflix.mediaclient,Iwik Wiguna,1,film bahasa indo nya kurang banyak anime bahasa indo nya juga kurang tidak tertata rapih dalam kategori bahasa indonesia nya,0,2025-04-11 15:45:21
Netflix,com.netflix.mediaclient,Komar Udin,5,top,0,2025-04-11 15:39:43
Netflix,com.netflix.mediaclient,Reza Fahleivi Nasution,5,good,0,2025-04-11 14:05:18
Netflix,com.netflix.mediaclient,Nail 22,4,john wick chapter 4 kapan ada di Netflix...?,0,2025-04-11 13:39:07
Netflix,com.netflix.mediaclient,Usin Eman,2,sangat burukk,0,2025-04-11 12:36:26
Netflix,com.netflix.mediaclient,Rizki,5,sangat bagus dan aplikasi ini dapat mambantu kita saat kita ingin melihat berita atau pun sinetron flim yang kita suka. 😍😍😍😊😊😊,0,2025-04-11 11:43:43
Netflix,com.netflix.mediaclient,Dimas Utomo,5,Mantap,0,2025-04-11 08:06:25
Netflix,com.netflix.mediaclient,Muh Saleh,1,mantap,0,2025-04-11 07:18:39
Netflix,com.netflix.mediaclient,Reyhan Ahmad Hafidz,5,Sangatlah bagus sekali,0,2025-04-11 06:03:34
Netflix,com.netflix.mediaclient,Angga Suwardhani,1,buruk sekali,0,2025-04-11 05:10:10
Netflix,com.netflix.mediaclient,Farhan Aan,1,sangat susah login,0,2025-04-11 02:06:19
Netflix,com.netflix.mediaclient,Jampang,2,udah daftat dengan akun bayar sudah tetep gak bisa bungol,0,2025-04-10 22:13:20
Netflix,com.netflix.mediaclient,Putri Imanda,1,terlalu ribet daftar nya,0,2025-04-10 22:12:10
Netflix,com.netflix.mediaclient,beungeut beungeut,5,sangat bagus,0,2025-04-10 20:25:30
Netflix,com.netflix.mediaclient,Jalan Populer,1,netflix bug,0,2025-04-10 20:10:33
Netflix,com.netflix.mediaclient,Wina Mute,1,"penipuan GK sich nich aplikasi,,habis bayar malah GK bisa nonton,,",0,2025-04-10 17:55:51
Netflix,com.netflix.mediaclient,Inul,5,bagus dan tidak lalot,0,2025-04-10 17:35:53
Netflix,com.netflix.mediaclient,Mr Trex,3,kok episode 4 devil my cry gk bisa diputar,0,2025-04-10 16:32:21
Netflix,com.netflix.mediaclient,Riki Jumb3,1,aplikasi ter ribet yg pernah ada,0,2025-04-10 16:29:16
Netflix,com.netflix.mediaclient,Hansiong Tan,2,kurang mantap,0,2025-04-10 16:07:01
Netflix,com.netflix.mediaclient,jian jian,1,"susah daftarnya, aku hapus ulang deh",0,2025-04-10 12:52:58
Netflix,com.netflix.mediaclient,ocha cece,3,kenapa subtitle tidak bisa beralih bahasa,0,2025-04-10 10:03:06
Netflix,com.netflix.mediaclient,Arif Rahman,1,min ini kenapa ya ada bacaan eror pas mau login🙂,0,2025-04-10 09:56:02
Netflix,com.netflix.mediaclient,Upix,1,aplikasi yang sangat Ribet,0,2025-04-10 06:19:30
Netflix,com.netflix.mediaclient,Ulfatul Jazilah,1,udah off langganan tp saldo tetap kepotong....kesel bgt,0,2025-04-10 04:55:54
Netflix,com.netflix.mediaclient,Mohammad Daffa Rizky Maulia,1,"gabisa masuk, padahal gmail sama password udah bener, emangg annnnjjkkkk apk makin kesini makin gajelass !!!!!!!",0,2025-04-10 01:06:19
Netflix,com.netflix.mediaclient,Muhammad Nur,1,duit saya butuh kok bayar sendri 🤦🤦,0,2025-04-10 00:13:24
Netflix,com.netflix.mediaclient,Naruto Ae,5,ko susah di buka,0,2025-04-09 23:14:16
Netflix,com.netflix.mediaclient,Arga Nainggolan,5,keren,0,2025-04-09 20:53:28
Netflix,com.netflix.mediaclient,19 Muhammad Rizky Saputra,1,apa nii film luar gk lengkap fast and furious aj kgk ad,0,2025-04-09 20:19:29
Netflix,com.netflix.mediaclient,Dek'is Mbo,5,Meskipun berlangganan melalui agen dalam mode sharing saya sangat puas dengan kualitas tontonan Netflix dari pada aplikasi tetangga sebelah 👍🤣,20,2025-04-09 18:57:40
Netflix,com.netflix.mediaclient,Erza Hafizudin,1,ini kenapa yah aplikasi tidak bisa kebuka padalah saya udh bayar,0,2025-04-09 17:28:09
Netflix,com.netflix.mediaclient,baimhasna2024,5,keren bgt udh itu aj,0,2025-04-09 16:11:54
Netflix,com.netflix.mediaclient,Azka Elfares,1,aplikasi gak jelas aku udah bayar kok gak bisa masuk padahal sandi password udah bener semua!,0,2025-04-09 16:04:00
Netflix,com.netflix.mediaclient,amrizal surbakti,4,lumayan ini 😋,0,2025-04-09 15:54:49
Netflix,com.netflix.mediaclient,Rehan Aja,1,selalu gak bisa masukan email ntah lah udh masukan email yang benar masih gak bisa masuk akun,0,2025-04-09 15:28:59
Netflix,com.netflix.mediaclient,Rumi Zahra,2,mau bayar aja susah bngatt,0,2025-04-09 13:18:19
Netflix,com.netflix.mediaclient,Nur Ainun,5,mantap sangat bagus tapi aturan gausah bayar biar enak nontonnya,1,2025-04-09 12:36:18
Netflix,com.netflix.mediaclient,Arbi,1,ngak bisa login,0,2025-04-09 11:12:29
Netflix,com.netflix.mediaclient,Lulu Luput,5,Baguss,0,2025-04-09 10:39:27
Netflix,com.netflix.mediaclient,Fara Della,1,"aplikasinya bobrok,,di Sruh login ke akun,,ulang"" smpe TPI nggk bisa,,aplikasi blum terpake sdh di Sruh upgrade..mau login sja susah banget..",0,2025-04-09 09:55:05
Netflix,com.netflix.mediaclient,Bangkit,1,we pay for trash?,0,2025-04-09 01:50:05
Netflix,com.netflix.mediaclient,Suardi Wiwi,3,hot,0,2025-04-09 01:27:59
Netflix,com.netflix.mediaclient,Kurniawan Agung,5,keren,0,2025-04-08 23:42:39
Netflix,com.netflix.mediaclient,Hakiki Zoan,1,ribet,0,2025-04-08 23:22:21
Netflix,com.netflix.mediaclient,Anugrah Anindya,4,anime ga lengkap jir,0,2025-04-08 22:04:50
Netflix,com.netflix.mediaclient,Rose Cintya varo,5,bgus,0,2025-04-08 21:38:05
Netflix,com.netflix.mediaclient,Abdul Hanif arafi,1,ada yang pernah keluar sendri gak . pas lagi nonton gitu. trus login lagi gak bisa malah di lanjut kan ke menu pembayaran.,1,2025-04-08 21:31:23
Netflix,com.netflix.mediaclient,M Sokhibul,5,bagus banget,0,2025-04-08 21:29:40
Netflix,com.netflix.mediaclient,Mus Mualim,5,mantap kita coba dulu ye..,0,2025-04-08 21:28:43
Netflix,com.netflix.mediaclient,Latif Masinala,1,lebih enak bstation,0,2025-04-08 20:50:42
Netflix,com.netflix.mediaclient,Akmal Simcity,4,KEREN,0,2025-04-08 20:13:19
Netflix,com.netflix.mediaclient,Hawatiah Aja,1,tolong kembakikan uang DANA saya yang kepotong sendiri senilai 65000🙏😭,0,2025-04-08 18:51:50
Netflix,com.netflix.mediaclient,Kenji Ikhsan,1,"seperti nya saya sudah pernah masuk tapi pas login dan masukan sandi salah dan saat ingin menggunakan kode dari pesan Gmail malah gak bisa, katanya ""terlalu banyak aksi"" jelas ini sangat tidak kompeten dan bodoh, sebenarnya apa tujuan kalian,huh? GK guna punya tim!",1,2025-04-08 18:40:13
Netflix,com.netflix.mediaclient,Asmen Yamin,5,oke,0,2025-04-08 18:27:41
Netflix,com.netflix.mediaclient,Ratna Sari Dewi,5,puas,0,2025-04-08 17:34:19
